#{"t_start": 1742565129.8357852, "env_id": "None"}
r,l,t
307.333333,17,178.918625
234.5,13,178.97264
204.333333,7,179.002989
313.5,24,179.09803
242.333333,14,179.157429
441.666667,23,180.128177
356.166667,32,180.256093
249.833333,11,180.301587
222.333333,12,180.349415
221.0,10,180.390799
232.166667,9,180.430358
230.5,11,180.473434
180.0,9,180.511027
286.833333,15,180.570101
276.166667,16,181.457744
363.666667,27,181.565944
216.666667,12,181.634109
329.5,21,181.723861
269.666667,20,181.80588
174.333333,14,181.862893
250.333333,14,181.91995
173.5,7,181.947957
253.166667,9,182.714855
231.833333,8,182.745862
259.5,26,182.849923
339.333333,22,182.938915
174.5,8,182.972275
250.666667,14,183.029263
157.0,6,183.054824
301.333333,16,183.119946
159.0,11,183.167369
264.166667,22,183.994743
174.333333,6,184.019747
200.833333,7,184.049885
183.333333,10,184.092895
169.333333,6,184.119901
203.5,9,184.15591
367.0,22,184.263332
231.666667,12,184.312344
163.5,7,184.340351
189.166667,7,184.36933
325.666667,24,184.461351
259.166667,15,185.280792
182.0,6,185.3078
186.5,8,185.342808
235.666667,10,185.385367
196.333333,11,185.430377
197.166667,7,185.461385
271.333333,18,185.5334
190.666667,8,185.566408
149.0,6,185.594414
289.833333,17,185.66443
234.5,13,185.72002
172.333333,9,185.760029
289.0,20,186.394616
185.833333,9,186.432629
178.0,6,186.459635
177.0,9,186.495644
200.833333,6,186.52365
210.833333,7,186.559658
346.833333,29,186.689764
225.5,14,186.749777
265.5,12,186.80779
174.666667,15,186.883808
187.5,6,186.910813
184.5,7,187.727843
206.833333,9,187.763496
243.666667,14,187.827349
325.666667,21,187.917372
182.833333,13,187.97138
172.333333,11,188.020392
270.333333,13,188.073404
204.5,10,188.117811
305.333333,18,188.192827
183.666667,11,188.239839
343.5,26,188.957566
254.833333,15,189.019808
159.5,6,189.044499
187.833333,8,189.079259
378.666667,27,189.192012
259.5,10,189.234662
268.833333,12,189.289427
168.0,8,189.322116
326.333333,23,189.413356
241.166667,8,190.186733
194.333333,16,190.253749
145.666667,10,190.294757
166.833333,9,190.331018
247.666667,12,190.379028
220.166667,16,190.442042
361.666667,29,190.555832
183.0,8,190.588839
335.166667,27,191.425885
313.0,25,191.526911
230.833333,19,191.601928
199.5,7,191.629935
327.833333,22,191.719955
261.333333,19,191.800973
233.166667,17,191.875978
273.666667,16,192.629531
160.5,12,192.678544
172.666667,9,192.713552
192.0,6,192.737557
222.5,15,192.795068
276.333333,22,192.880594
228.833333,9,192.9263
291.833333,17,193.008958
380.833333,39,194.111217
189.5,10,194.151225
187.5,8,194.187234
190.833333,11,194.234246
250.166667,12,194.283256
211.5,12,194.334268
476.833333,40,194.483371
240.5,10,194.525381
288.5,13,194.577392
305.5,25,195.676695
116.0,3,195.691699
187.0,6,195.719704
246.0,13,195.770716
276.0,12,195.822968
195.0,6,195.847975
178.833333,6,195.874311
266.666667,13,195.928323
228.333333,9,195.967331
230.666667,7,195.997339
259.833333,26,196.116465
194.0,7,196.152474
391.166667,27,196.976923
148.5,4,196.995913
230.0,11,197.048924
265.333333,15,197.121942
272.833333,19,197.21059
248.833333,12,197.267604
168.166667,9,197.306611
202.333333,9,197.343619
265.5,13,197.400632
273.5,23,198.143929
308.166667,13,198.203598
444.166667,37,198.349721
316.166667,17,198.421058
215.833333,9,198.460482
390.0,26,198.563902
212.833333,9,198.601368
194.166667,7,199.617917
158.0,6,199.640924
169.5,8,199.67493
216.0,10,199.71694
233.666667,10,199.75695
253.0,20,199.832965
218.5,16,199.899981
220.5,13,199.952994
249.333333,15,200.012007
168.0,7,200.042013
249.333333,12,200.093097
170.5,7,200.123104
248.5,15,200.78633
274.833333,17,200.8537
246.5,12,200.903847
254.166667,12,200.95065
185.666667,6,200.975534
363.0,26,201.077548
347.5,33,201.205717
341.666667,35,202.17284
380.333333,28,202.291595
263.5,11,202.342607
193.166667,13,202.403756
333.833333,12,202.458767
225.0,11,202.507778
237.666667,18,202.585796
266.833333,16,203.457916
191.166667,14,203.523931
191.166667,10,203.57094
182.833333,8,203.60995
223.5,10,203.65896
347.0,20,203.736979
226.5,15,203.795992
205.5,10,203.838001
245.666667,13,203.889012
201.0,8,203.92202
250.333333,15,204.626701
163.333333,11,204.676548
201.5,8,204.7075
189.666667,7,204.73606
180.166667,7,204.767918
156.0,7,204.797067
254.333333,13,204.853236
222.5,10,204.893171
274.333333,19,204.970504
234.5,10,205.013884
233.666667,13,205.067753
271.0,15,205.131207
201.5,10,205.764568
184.0,12,205.808932
217.833333,9,205.848753
284.333333,13,205.900723
300.5,13,205.951349
267.833333,11,205.992824
220.5,14,206.046588
165.333333,12,206.092339
422.333333,32,206.219809
320.166667,30,207.119054
205.666667,8,207.154063
175.666667,9,207.19207
230.5,10,207.234315
243.5,16,207.326091
218.0,11,207.3721
213.0,11,207.415109
171.166667,5,207.438115
190.0,8,207.473124
211.666667,9,207.510131
178.333333,5,207.534927
147.166667,9,207.578938
177.5,7,208.228363
201.5,8,208.265369
153.5,8,208.298377
272.166667,16,208.358932
251.333333,17,208.431948
133.5,7,208.461955
219.833333,10,208.503965
172.5,6,208.528971
273.666667,23,208.624992
222.833333,9,208.664001
302.833333,18,208.742018
299.833333,23,209.552876
208.0,9,209.597538
282.833333,21,209.682556
158.5,6,209.707562
184.666667,11,209.759574
202.0,6,209.796822
211.0,9,209.837837
162.333333,8,209.871845
226.5,10,209.912855
237.333333,12,209.959337
229.5,16,210.02035
346.833333,24,210.725154
215.0,14,210.779722
160.0,5,210.801726
207.833333,11,210.848738
175.0,8,210.883744
242.833333,13,210.933756
193.833333,7,210.964762
146.5,6,210.988768
258.833333,15,211.048781
193.833333,8,211.081788
233.666667,8,211.114796
229.0,10,211.154806
365.166667,17,211.888217
189.0,12,211.936228
205.333333,13,211.98924
258.0,10,212.02925
194.666667,7,212.057256
231.833333,11,212.100266
174.5,5,212.122269
176.0,12,212.172282
164.833333,9,212.207289
235.5,12,212.2563
245.5,11,212.321998
253.166667,12,212.879457
312.666667,20,212.961823
615.5,65,213.242724
144.333333,7,213.271731
268.0,19,213.346747
194.5,11,213.387758
202.0,13,214.950525
167.166667,7,214.978581
432.0,38,215.128931
382.666667,25,215.229897
229.5,18,215.301001
240.0,15,215.362238
235.333333,17,216.405205
204.333333,8,216.441719
164.0,4,216.459724
195.0,8,216.494463
217.5,10,216.538821
205.5,9,216.576819
327.333333,19,216.656955
224.833333,10,216.697948
214.833333,7,216.725954
331.666667,28,216.840581
286.333333,16,216.902599
335.333333,23,217.780583
215.666667,9,217.817591
427.833333,35,217.951323
218.166667,10,217.992332
165.0,5,218.013337
308.166667,14,218.073936
175.5,5,218.098943
225.666667,13,218.151954
129.5,5,218.174958
210.333333,10,218.215978
144.0,7,219.195205
186.5,7,219.226213
179.666667,8,219.262222
169.666667,7,219.290226
220.166667,14,219.343241
179.166667,8,219.378247
375.5,26,219.514277
254.833333,14,219.58886
248.0,24,219.695183
198.666667,9,219.734191
187.5,6,219.760197
211.166667,16,220.57119
241.0,12,220.622202
197.0,7,220.651209
379.5,30,220.769235
248.666667,13,220.823343
230.0,21,220.909977
314.833333,20,220.985992
301.5,16,221.828278
217.166667,9,221.866288
201.333333,7,221.896648
340.833333,26,221.998672
184.0,6,222.031678
312.5,12,222.096204
242.833333,20,222.174222
236.833333,13,222.223233
282.666667,11,222.270242
261.0,20,222.347259
211.5,14,223.118757
156.333333,4,223.137761
194.333333,19,223.217831
317.666667,16,223.284847
392.5,25,223.385869
272.166667,14,223.444882
270.5,24,223.551907
185.5,7,223.584914
163.0,7,224.304112
196.5,9,224.33912
220.666667,13,224.390131
159.0,4,224.407134
266.166667,10,224.446144
316.5,13,224.498154
329.5,18,224.569248
299.0,17,224.668681
212.5,15,224.74864
297.5,22,224.845346
232.166667,7,225.482998
224.0,18,225.557956
234.0,9,225.595965
215.0,16,225.662054
261.333333,8,225.695061
208.166667,8,225.72907
192.833333,7,225.759075
221.333333,13,225.81434
238.0,19,225.890357
169.833333,12,225.939368
302.5,19,226.573059
273.333333,19,226.675444
243.5,18,226.745459
176.833333,13,226.80047
226.833333,15,226.861489
207.166667,10,226.903496
220.5,8,226.934504
419.833333,36,227.081537
266.166667,11,227.992299
318.666667,27,228.09903
460.666667,49,228.295125
374.0,27,228.405788
238.666667,10,228.447609
224.333333,18,229.581356
190.0,9,229.617363
282.5,23,229.708384
252.5,22,229.795403
236.0,14,229.875421
264.833333,13,229.958457
192.0,10,230.001467
214.666667,7,230.030474
192.666667,14,230.089487
363.333333,21,230.824127
145.0,6,230.849133
198.333333,12,230.902143
173.0,8,230.933151
298.666667,14,230.988164
308.833333,17,231.057179
263.166667,12,231.10419
285.0,22,231.190208
272.166667,11,231.232219
201.666667,11,231.277228
419.0,41,232.032404
202.0,10,232.076677
208.333333,8,232.119739
451.0,54,232.34396
331.333333,14,232.397972
263.333333,18,233.64541
204.0,14,233.701836
230.333333,16,233.767648
239.666667,9,233.806669
180.5,8,233.839218
340.833333,15,233.895197
185.0,8,233.929049
309.333333,19,234.005088
204.5,10,234.046193
210.0,10,234.087146
187.166667,7,234.747632
157.0,9,234.782952
194.333333,8,234.823563
232.833333,9,234.864748
221.0,10,234.90966
188.5,11,234.962466
208.5,12,235.030743
218.5,13,235.102919
192.5,7,235.140378
374.5,34,235.305504
180.5,5,235.326181
206.5,9,236.265191
310.833333,26,236.370704
406.166667,49,236.562746
188.333333,11,236.610757
128.0,5,236.637768
334.333333,23,236.744727
213.833333,7,236.776735
229.666667,8,238.027098
247.0,21,238.109117
305.333333,17,238.177134
201.166667,9,238.216679
166.0,6,238.241685
264.666667,10,238.282696
252.833333,13,238.336708
389.166667,30,238.469708
274.833333,12,238.524721
254.166667,18,239.369326
263.0,15,239.431339
206.5,10,239.473349
149.0,6,239.498354
206.0,10,239.538364
275.0,14,239.597376
250.0,14,239.652389
319.5,21,239.736408
274.0,21,239.816425
163.833333,10,240.498554
264.166667,17,240.567877
193.0,7,240.595883
308.5,17,240.664898
323.166667,16,240.728913
214.833333,7,240.757918
212.333333,11,240.80193
241.833333,10,240.840938
245.833333,10,240.884577
190.166667,7,240.911586
267.0,14,240.987601
185.333333,8,241.020608
282.166667,15,241.603569
307.333333,33,241.728596
148.5,9,241.763605
222.166667,18,241.83462
151.833333,7,241.865628
194.5,14,241.92264
191.5,12,241.969651
301.0,20,242.044753
249.0,17,242.931968
136.833333,11,242.976654
206.833333,8,243.011664
275.166667,11,243.057737
152.833333,8,243.092743
228.5,10,243.131752
188.833333,12,243.180762
145.166667,7,243.209771
475.5,59,244.556199
278.166667,14,244.615213
192.0,8,244.646219
128.5,4,244.663224
226.833333,14,244.718236
473.833333,49,244.954545
269.5,14,245.01611
235.833333,14,246.416152
263.833333,22,246.508237
216.833333,22,246.609259
160.0,5,246.632267
336.5,19,246.717282
320.0,25,246.821306
225.0,12,246.871406
506.333333,58,247.838826
349.5,18,247.914842
222.0,18,247.988859
274.833333,17,248.079955
254.5,12,248.134892
161.0,8,248.168899
209.833333,10,248.207907
331.833333,24,249.258076
359.166667,28,249.369681
389.166667,32,249.501713
193.0,6,249.524716
401.5,30,249.648746
232.333333,14,249.710761
192.166667,13,250.596213
239.5,9,250.644223
271.333333,25,250.75625
383.333333,17,250.838269
312.333333,21,250.930289
214.0,21,251.045947
267.166667,11,251.091957
284.5,20,251.84186
210.666667,15,251.902872
220.0,14,251.955885
366.5,46,252.132731
148.333333,7,252.160738
292.5,22,252.245267
238.333333,16,252.307281
219.166667,14,253.414956
180.0,5,253.437961
251.833333,28,253.553988
257.5,21,253.637006
363.0,32,253.760987
214.666667,6,253.785992
296.166667,12,253.835004
236.0,18,254.720013
182.833333,9,254.758021
346.5,19,254.833038
160.0,6,254.858043
326.166667,23,254.965729
266.333333,12,255.030743
241.666667,11,255.075753
259.166667,16,255.146769
318.666667,18,255.219792
186.833333,9,255.934865
165.5,7,255.963859
200.166667,12,256.01607
318.0,26,256.120641
383.666667,30,256.254014
179.5,10,256.299024
373.0,32,256.425541
218.0,8,256.455547
237.833333,9,257.305178
430.666667,34,257.439208
292.0,28,257.572239
202.333333,15,257.635253
285.666667,19,257.713762
277.5,15,257.774776
311.833333,34,258.734769
234.333333,11,258.77985
248.0,11,258.825791
176.5,7,258.854346
295.166667,13,258.911102
189.833333,11,258.956435
335.833333,20,259.04134
202.833333,10,259.085332
166.0,6,259.112133
314.5,24,259.916935
164.833333,9,259.957943
231.666667,15,260.019957
244.5,22,260.111978
237.666667,13,260.168992
151.0,8,260.200998
215.666667,7,260.231006
203.666667,10,260.272015
218.666667,11,260.326497
261.166667,13,260.395513
251.666667,22,261.116183
232.833333,12,261.168883
166.333333,8,261.204138
370.333333,28,261.315294
289.166667,13,261.374814
173.5,4,261.394922
402.666667,20,261.483423
257.666667,12,261.534741
215.166667,11,261.585063
180.5,7,261.618908
219.666667,14,262.41292
248.333333,19,262.488938
155.0,13,262.541948
399.833333,35,262.681447
211.0,16,262.743461
172.666667,6,262.770467
165.333333,6,262.795475
200.666667,7,262.82548
276.833333,15,263.828932
222.5,12,263.873942
303.333333,25,263.969963
269.333333,18,264.044979
182.666667,5,264.067984
242.0,16,264.134999
230.5,14,264.189012
196.5,6,264.215514
236.333333,12,264.264524
318.5,22,265.043124
378.5,16,265.104696
198.5,9,265.143705
233.166667,13,265.194717
278.333333,11,265.240159
204.166667,8,265.273166
205.166667,8,265.305173
308.833333,17,265.37619
191.0,8,265.409198
332.166667,21,265.495772
325.833333,37,266.289519
245.166667,16,266.364231
309.5,30,266.479531
290.833333,24,266.573465
272.666667,14,266.626662
204.5,9,266.666273
376.5,19,267.579106
254.166667,14,267.640484
213.833333,10,267.685499
326.666667,13,267.753443
279.833333,10,267.802135
217.5,20,267.896491
196.0,9,267.935721
435.5,31,268.074707
278.166667,25,269.023386
254.666667,10,269.064395
152.5,11,269.108494
286.0,21,269.197515
212.166667,7,269.23052
161.666667,8,269.279531
160.5,11,269.327545
249.833333,16,269.39263
205.0,18,269.466019
197.666667,14,270.123766
176.333333,10,270.165776
254.0,28,270.272065
186.166667,10,270.314073
267.333333,15,270.373086
190.166667,9,270.411094
414.5,36,270.548089
362.0,25,271.545459
323.333333,28,271.666064
322.0,25,271.765086
314.5,21,271.848104
280.166667,24,271.968938
207.666667,10,272.010948
268.833333,17,272.788989
241.833333,13,272.839583
250.0,15,272.901598
237.0,18,272.973137
237.833333,16,273.037155
181.5,5,273.059158
182.833333,7,273.093165
204.0,7,273.127173
170.166667,6,273.157179
155.0,10,273.20419
194.833333,8,273.239197
217.833333,11,273.29321
241.166667,16,273.908123
244.833333,13,273.960139
331.166667,30,274.076165
177.5,3,274.088168
247.166667,16,274.160155
245.333333,12,274.21525
297.5,13,274.268262
173.5,7,274.29927
230.0,17,274.369749
288.0,20,275.157626
335.166667,31,275.282451
248.833333,13,275.336461
204.5,9,275.37147
246.0,18,275.446488
246.5,17,275.515217
240.333333,28,275.627014
164.5,6,276.479322
188.5,7,276.509329
161.5,10,276.551042
234.833333,13,276.604051
290.666667,29,276.723079
348.5,37,276.896209
168.166667,8,276.929446
280.166667,28,277.969348
264.5,18,278.044161
270.166667,18,278.112175
150.5,4,278.129179
137.0,3,278.145183
217.0,13,278.196195
247.0,29,278.317222
371.666667,22,278.414701
243.5,16,279.236548
281.0,17,279.307564
255.5,17,279.378778
329.666667,16,279.442793
253.666667,15,279.505098
282.833333,14,279.563052
260.666667,27,279.669075
423.833333,43,280.532232
216.333333,13,280.585991
195.833333,13,280.656008
242.166667,14,280.719021
205.333333,10,280.76103
206.5,13,280.811044
315.333333,18,280.880622
156.5,5,280.902627
205.166667,14,280.957641
184.5,6,281.683395
310.166667,27,281.793834
211.5,23,281.885855
268.5,15,281.946868
382.833333,40,282.105905
327.166667,24,283.11851
258.833333,14,283.175522
215.0,6,283.201528
262.833333,12,283.249539
245.833333,9,283.303551
207.333333,11,283.359563
207.5,9,283.39628
226.166667,12,283.44229
296.333333,25,283.540901
282.0,23,283.639923
177.833333,8,284.36224
269.666667,19,284.432958
365.666667,28,284.539325
265.0,21,284.622343
408.666667,38,284.77132
215.666667,8,284.806327
276.166667,13,285.754893
295.166667,16,285.824908
214.166667,15,285.889922
349.833333,46,286.078966
292.166667,11,286.126975
328.5,33,286.280993
242.333333,17,287.44111
222.166667,16,287.507126
203.0,8,287.543133
314.833333,24,287.643862
190.5,6,287.67187
172.666667,6,287.695874
252.166667,14,287.756888
250.166667,11,287.802826
208.0,9,287.840835
245.166667,8,287.872842
208.166667,15,288.578678
206.833333,16,288.649693
372.833333,48,288.840875
428.833333,46,289.05705
273.0,24,290.315644
342.666667,36,290.460676
238.0,20,290.541235
175.0,12,290.592433
273.0,13,290.650447
334.0,35,290.789508
394.166667,31,291.873855
298.5,30,292.005884
277.0,23,292.0971
247.0,18,292.174118
202.333333,9,292.210126
186.833333,11,292.27314
220.0,11,293.082872
190.5,6,293.106877
257.333333,16,293.17332
212.833333,6,293.198325
145.5,13,293.252337
331.833333,28,293.363564
200.833333,10,293.40459
250.0,11,293.451591
248.666667,10,293.488599
201.166667,8,293.522098
229.5,14,293.57811
186.833333,6,294.338622
181.0,9,294.37707
211.5,17,294.447216
193.0,13,294.501243
205.5,7,294.530638
311.166667,30,294.656566
238.0,18,294.730545
342.5,24,294.827347
150.5,3,294.839536
226.0,13,295.675606
306.5,27,295.781139
144.0,5,295.808144
252.0,25,295.924474
290.5,21,296.008494
213.666667,18,296.08251
208.666667,9,296.118602
323.0,29,296.950592
183.5,7,296.9876
185.0,5,297.016608
223.5,15,297.095499
176.166667,11,297.143509
161.5,6,297.170516
247.5,16,297.238531
132.5,4,297.256536
195.0,14,297.310547
197.166667,8,297.344556
232.5,25,297.460581
252.166667,8,298.185791
236.5,21,298.273883
172.0,8,298.30689
271.666667,13,298.365903
272.5,31,298.508213
254.666667,15,298.568227
191.5,8,298.601234
236.5,17,298.665249
253.0,22,299.523967
216.833333,8,299.557976
271.833333,16,299.62199
250.0,31,299.760086
192.0,8,299.797719
223.166667,11,299.846729
238.0,13,299.902743
275.833333,16,299.974357
192.5,7,300.007364
163.5,8,300.870101
229.666667,17,300.936115
192.0,9,300.973125
248.333333,29,301.085687
208.0,9,301.120694
310.333333,38,301.265584
261.666667,16,301.330599
422.666667,53,302.51572
268.166667,20,302.595739
200.833333,12,302.647751
317.666667,25,302.746791
299.833333,19,302.870546
150.5,3,302.89441
189.5,11,304.045102
197.166667,7,304.072108
225.666667,15,304.135667
152.0,16,304.202682
177.5,3,304.216685
170.5,11,304.257721
229.0,12,304.303735
204.0,13,304.358832
190.0,8,304.390839
287.333333,16,304.457773
234.0,10,304.500783
389.333333,50,305.190236
286.333333,32,305.319026
246.666667,10,305.361036
221.5,17,305.42705
291.0,30,305.546618
261.166667,18,306.537054
196.5,15,306.600069
218.5,7,306.628075
194.5,11,306.674088
282.333333,15,306.744101
224.833333,8,306.786926
344.666667,28,306.892948
183.0,8,306.923956
166.5,7,306.951962
253.5,10,306.99097
230.5,9,307.807058
203.5,14,307.867072
222.666667,17,307.937087
259.833333,14,307.989098
177.333333,7,308.022106
297.666667,16,308.087944
250.5,24,308.188968
239.0,9,308.224977
309.5,22,308.945802
205.5,9,308.981811
269.166667,13,309.034823
405.166667,27,309.144846
339.666667,29,309.263848
229.0,24,309.358416
420.166667,40,310.264183
356.333333,32,310.389212
276.5,14,310.439223
201.0,6,310.464229
200.5,7,310.495236
216.5,10,310.534245
283.166667,22,310.621059
206.5,9,310.660067
399.166667,43,311.625311
176.0,6,311.650317
250.5,16,311.713331
166.0,6,311.738338
230.0,10,311.780346
214.5,9,311.814354
194.166667,8,311.847361
195.833333,6,311.873367
161.5,6,311.898373
280.0,24,311.986955
203.5,6,312.884608
250.5,15,312.943083
199.833333,8,312.974173
235.5,9,313.011184
137.0,3,313.024185
181.5,3,313.040189
191.0,7,313.069195
271.833333,14,313.130173
192.5,6,313.156179
278.166667,15,313.214191
215.5,6,313.239197
286.833333,16,313.301213
220.5,17,313.371227
205.666667,10,313.927034
289.0,26,314.021055
148.5,6,314.046062
191.5,10,314.08507
232.666667,9,314.120747
306.833333,24,314.217768
195.0,6,314.244774
297.5,15,314.301789
197.5,20,314.381805
217.333333,11,315.09527
273.333333,14,315.152331
451.166667,67,315.446989
200.833333,6,315.472995
292.0,38,315.624028
224.5,13,317.185312
220.166667,13,317.237316
233.0,19,317.315333
239.666667,10,317.354343
244.5,8,317.391172
179.5,9,317.427179
199.0,8,317.459186
205.5,6,317.484192
150.5,3,317.497196
174.0,5,317.519199
211.0,11,317.56221
353.5,63,318.574717
269.166667,20,318.66768
225.666667,9,318.702688
186.0,8,318.735695
249.666667,16,318.801266
137.0,3,318.814714
448.666667,49,319.935501
254.5,22,320.026698
166.0,6,320.050179
173.0,11,320.09217
228.666667,14,320.147306
145.5,4,320.164437
198.666667,6,320.191038
270.833333,23,320.282428
137.0,3,320.295721
268.0,32,321.074791
262.833333,17,321.145071
278.5,38,321.296309
204.666667,12,321.345322
374.166667,25,321.454678
184.5,10,321.511162
394.833333,39,322.524658
177.5,3,322.537659
172.5,7,322.570666
258.5,11,322.614676
175.5,6,322.638682
166.0,7,322.667689
223.666667,7,322.696696
215.666667,9,322.742705
198.333333,6,322.775713
139.0,5,322.801719
318.166667,22,322.899868
285.833333,22,322.980884
309.666667,23,323.706693
209.166667,10,323.748002
270.5,20,323.827297
513.5,68,324.115537
457.833333,43,325.699549
150.5,3,325.713552
297.666667,35,325.850584
198.5,12,325.898594
213.5,16,325.960608
164.0,3,325.974785
277.0,12,326.020795
268.166667,18,327.019664
206.0,13,327.073675
200.5,8,327.111685
389.833333,49,327.299727
267.0,24,327.389747
337.0,27,327.501086
272.0,24,328.690283
194.5,8,328.722289
217.5,8,328.754296
204.0,14,328.815311
189.166667,13,328.877784
258.0,21,328.973314
260.5,45,330.131647
182.5,6,330.158654
216.333333,13,330.210317
207.0,18,330.286335
205.166667,6,330.31134
231.166667,10,330.353349
274.5,21,330.438369
217.166667,8,330.473377
277.166667,16,330.536389
137.0,3,330.548393
171.166667,7,330.5784
278.0,33,331.336172
183.0,6,331.359177
254.5,12,331.41428
219.0,11,331.47245
164.0,3,331.486455
416.0,35,331.621377
219.333333,7,331.650381
298.833333,21,331.730464
264.5,13,331.78602
242.166667,24,332.796163
245.0,13,332.854176
187.5,16,332.922412
297.666667,22,333.03754
194.0,8,333.07955
272.0,19,333.181572
213.666667,8,333.21658
151.5,4,333.236586
163.0,4,333.256589
172.0,9,333.300599
184.5,6,333.95457
230.5,10,333.996581
292.666667,17,334.068595
295.666667,13,334.139986
222.333333,17,334.209002
170.5,6,334.232008
266.333333,14,334.293041
185.0,6,334.317033
137.0,3,334.329036
232.5,13,334.379896
244.166667,11,334.422906
150.5,3,334.435909
181.5,3,334.447912
163.5,3,334.460914
181.5,3,334.473917
229.0,17,335.078573
164.0,3,335.092577
199.166667,8,335.124585
263.166667,19,335.1986
164.5,6,335.225607
192.5,11,335.268616
328.833333,27,335.37064
195.166667,5,335.392644
388.333333,31,335.516673
254.333333,8,336.346529
236.166667,10,336.387539
162.5,11,336.43455
196.0,9,336.470647
147.5,7,336.499652
188.5,7,336.527659
213.833333,8,336.560667
305.833333,19,336.645204
226.5,33,336.780464
319.5,29,337.748941
256.666667,11,337.801769
294.333333,29,337.934798
213.5,12,337.985811
278.666667,18,338.057827
221.166667,10,338.098836
263.166667,15,338.156985
225.0,13,338.216657
262.666667,19,339.067416
271.833333,13,339.120428
222.0,14,339.177255
194.5,9,339.215264
275.5,32,339.3383
285.5,24,339.451961
271.5,20,339.526572
373.5,29,340.400857
180.0,8,340.432864
189.0,7,340.459871
337.166667,20,340.536889
192.0,8,340.568895
221.166667,11,340.615906
153.0,5,340.637911
155.666667,7,340.664917
201.666667,11,340.705926
193.0,9,340.740934
246.333333,21,340.820025
189.666667,8,341.441183
284.0,24,341.529203
137.0,3,341.542207
311.833333,25,341.637228
238.0,12,341.683238
137.0,3,341.69524
282.166667,12,341.746252
179.833333,17,341.814266
243.5,26,341.915289
221.0,12,342.670408
226.333333,16,342.733421
200.833333,7,342.761428
370.333333,26,342.86045
217.0,14,342.913462
221.5,12,342.957472
195.5,12,343.004482
217.0,10,343.044578
173.0,9,343.083587
210.0,6,343.115987
177.5,3,343.135631
209.833333,11,343.963809
251.666667,9,344.002819
257.5,20,344.083107
249.0,18,344.158124
220.833333,9,344.194188
242.166667,12,344.244199
223.166667,9,344.280207
161.0,9,344.315215
236.333333,13,344.366226
271.666667,15,344.42724
163.166667,4,344.444244
194.333333,10,345.04135
335.666667,33,345.174876
364.0,32,345.302207
308.0,24,345.393575
251.666667,12,345.442515
233.5,11,345.503497
313.833333,32,346.471069
239.5,16,346.536007
212.0,12,346.586115
282.5,15,346.647131
372.666667,42,346.81817
224.666667,11,346.861178
296.666667,19,347.878349
218.166667,10,347.919357
280.666667,14,347.979386
311.5,39,348.144656
168.0,5,348.166663
378.666667,40,348.326723
164.0,3,348.339817
468.5,46,349.629344
201.5,6,349.65535
243.666667,9,349.690479
285.0,18,349.761494
171.0,12,349.809505
448.5,53,351.050807
194.166667,6,351.073812
181.0,7,351.103817
226.833333,10,351.142828
220.5,22,351.228383
293.166667,29,351.339537
177.5,8,351.373544
254.5,17,351.437559
280.0,20,352.264269
165.833333,4,352.281273
190.833333,5,352.300277
247.666667,11,352.346287
177.5,3,352.359289
181.5,8,352.392297
226.0,14,352.44931
228.333333,15,352.527327
294.0,26,352.633351
232.666667,12,352.681363
282.833333,13,352.732375
192.0,8,352.76238
252.0,16,353.533456
225.5,18,353.602724
137.0,3,353.618729
333.0,24,353.733754
279.5,20,353.845779
308.5,26,353.961253
284.166667,17,354.026268
297.0,13,354.752497
236.5,14,354.806511
126.5,4,354.824565
237.166667,9,354.860573
195.166667,8,354.895751
189.166667,7,354.922758
222.5,8,354.963766
236.5,9,355.01522
192.0,8,355.046226
275.833333,25,355.14482
221.5,10,355.184829
243.5,20,355.264906
254.5,22,356.050803
336.833333,22,356.138163
224.166667,16,356.203178
190.0,19,356.274193
166.5,7,356.3022
184.0,9,356.335207
207.5,13,356.382758
304.333333,16,356.442773
291.5,24,357.092136
225.833333,14,357.150149
253.333333,11,357.199159
287.5,23,357.294646
455.5,60,357.525388
310.0,11,359.079492
336.5,35,359.248585
234.5,28,359.362341
194.5,10,359.401668
217.0,8,359.436676
346.5,30,359.554703
295.166667,30,360.538688
234.333333,18,360.610215
278.333333,9,360.648967
229.5,18,360.719983
204.166667,11,360.764063
294.166667,23,360.857083
308.0,37,361.708577
176.0,7,361.736583
322.0,21,361.819603
199.0,10,361.898619
289.0,24,362.027636
147.0,6,362.051642
157.5,7,362.079648
205.833333,10,362.119658
254.0,10,362.162668
201.5,16,362.230682
241.0,9,362.911857
183.5,12,362.963097
236.333333,8,362.996105
220.333333,11,363.041115
258.666667,10,363.083124
178.5,6,363.112011
237.166667,8,363.147019
224.833333,13,363.197031
184.833333,7,363.226036
175.166667,6,363.252043
201.5,12,363.300596
213.833333,9,363.338604
333.333333,35,364.136163
197.0,8,364.174349
194.0,8,364.204062
217.0,6,364.236225
338.666667,15,364.332897
185.0,7,364.368524
223.666667,12,364.424607
264.166667,9,364.464731
216.166667,10,364.510381
150.5,3,364.526073
253.0,15,364.589692
162.5,7,364.620188
270.166667,21,365.268949
274.333333,14,365.328518
234.0,13,365.390534
234.0,23,365.499691
481.5,54,365.741292
408.833333,30,366.987956
216.333333,11,367.031862
258.833333,10,367.069872
190.0,7,367.096879
212.666667,10,367.136887
279.333333,13,367.186897
188.0,13,367.252096
317.166667,18,367.335179
153.0,6,367.362186
255.333333,15,367.42452
254.166667,11,367.46553
178.166667,8,368.036695
313.5,17,368.105384
